portfolio_id,ticker,asset_class,quantity
P00100,ADBE,Equity,72.0
P00100,KO,Equity,20.0
P00101,HD,Equity,19.0
P00101,GOOGL,Equity,7.0
P00101,TLT,Bonds,99.0
P00101,CSCO,Equity,47.0
P00101,CASH,Cash,1781.32
P00101,CRM,Equity,63.0
P00102,MSFT,Equity,38.0
P00102,HD,Equity,44.0
P00102,AGG,Bonds,93.0
P00102,PEP,Equity,35.0
P00102,CASH,Cash,11412.99
P00103,MSFT,Equity,16.0
P00103,LQD,Bonds,44.0
P00103,ORCL,Equity,69.0
P00103,TLT,Bonds,189.0
P00103,TMO,Equity,32.0
P00103,CSCO,Equity,25.0
P00103,META,Equity,53.0
P00103,CASH,Cash,8470.32
P00103,ADBE,Equity,6.0
P00103,BND,Bonds,39.0
P00103,NFLX,Equity,58.0
P00104,AGG,Bonds,135.0
P00104,UNH,Equity,7.0
P00104,CSCO,Equity,21.0
P00104,AAPL,Equity,22.0
P00104,CASH,Cash,13601.91
P00104,CRM,Equity,6.0
P00104,BND,Bonds,29.0
P00105,HD,Equity,64.0
P00105,AGG,Bonds,43.0
P00105,PEP,Equity,53.0
P00105,HYG,Bonds,55.0
P00105,TMO,Equity,12.0
P00105,INTC,Equity,23.0
P00105,CASH,Cash,14584.21
P00106,HD,Equity,69.0
P00106,LQD,Bonds,167.0
P00106,JPM,Equity,34.0
P00106,V,Equity,55.0
P00106,GOOGL,Equity,20.0
P00106,AGG,Bonds,65.0
P00106,UNH,Equity,72.0
P00106,HYG,Bonds,12.0
P00106,CSCO,Equity,11.0
P00106,AAPL,Equity,20.0
P00106,ADBE,Equity,6.0
P00106,KO,Equity,18.0
P00107,MSFT,Equity,48.0
P00107,HD,Equity,36.0
P00107,TLT,Bonds,179.0
P00107,CASH,Cash,16440.15
P00107,ADBE,Equity,30.0
P00108,MSFT,Equity,24.0
P00108,JPM,Equity,33.0
P00108,GOOGL,Equity,49.0
P00108,ORCL,Equity,25.0
P00108,AGG,Bonds,128.0
P00108,UNH,Equity,35.0
P00108,NVDA,Equity,46.0
P00108,CASH,Cash,9004.47
P00108,IEF,Bonds,65.0
P00108,BND,Bonds,190.0
P00109,HD,Equity,62.0
P00109,TLT,Bonds,36.0
P00109,TMO,Equity,70.0
P00109,META,Equity,41.0
P00109,HYG,Bonds,179.0
P00109,COST,Equity,64.0
P00109,CASH,Cash,8791.66
P00110,HD,Equity,6.0
P00110,AGG,Bonds,61.0
P00110,UNH,Equity,45.0
P00110,META,Equity,52.0
P00110,CSCO,Equity,24.0
P00110,PEP,Equity,15.0
P00110,CASH,Cash,16781.14
P00110,IEF,Bonds,197.0
P00110,ADBE,Equity,44.0
P00110,BND,Bonds,42.0
P00111,ORCL,Equity,25.0
P00111,V,Equity,6.0
P00111,AGG,Bonds,183.0
P00111,CASH,Cash,2796.15
P00111,AMZN,Equity,48.0
P00111,KO,Equity,25.0
P00112,HD,Equity,46.0
P00112,ORCL,Equity,53.0
P00112,GOOGL,Equity,67.0
P00112,AGG,Bonds,49.0
P00112,V,Equity,5.0
P00112,UNH,Equity,15.0
P00112,PEP,Equity,72.0
P00112,CASH,Cash,17540.86
P00112,CRM,Equity,49.0
P00112,IEF,Bonds,124.0
P00112,BND,Bonds,136.0
P00113,ORCL,Equity,18.0
P00113,V,Equity,73.0
P00113,AGG,Bonds,89.0
P00113,PEP,Equity,33.0
P00113,NVDA,Equity,43.0
P00113,COST,Equity,8.0
P00113,CASH,Cash,3742.53
P00113,CRM,Equity,60.0
P00113,IEF,Bonds,25.0
P00113,ADBE,Equity,50.0
P00113,AMZN,Equity,23.0
P00113,BND,Bonds,83.0
P00114,HD,Equity,26.0
P00114,V,Equity,31.0
P00114,GOOGL,Equity,58.0
P00114,IEF,Bonds,66.0
P00114,ADBE,Equity,47.0
P00115,ORCL,Equity,40.0
P00115,NVDA,Equity,54.0
P00115,PEP,Equity,75.0
P00115,TMO,Equity,59.0
P00115,CASH,Cash,4691.34
P00115,IEF,Bonds,15.0
P00115,BND,Bonds,59.0
P00116,MSFT,Equity,49.0
P00116,JPM,Equity,8.0
P00116,V,Equity,42.0
P00116,GOOGL,Equity,49.0
P00116,AGG,Bonds,73.0
P00116,UNH,Equity,62.0
P00116,PEP,Equity,12.0
P00116,HYG,Bonds,24.0
P00116,ORCL,Equity,59.0
P00116,CASH,Cash,10162.08
P00116,CRM,Equity,56.0
P00116,IEF,Bonds,92.0
P00117,LQD,Bonds,56.0
P00117,JPM,Equity,66.0
P00117,GOOGL,Equity,64.0
P00117,TLT,Bonds,141.0
P00117,UNH,Equity,25.0
P00117,COST,Equity,49.0
P00117,CASH,Cash,7538.99
P00117,CRM,Equity,11.0
P00117,IEF,Bonds,184.0
P00117,AMZN,Equity,15.0
P00118,ORCL,Equity,76.0
P00118,JPM,Equity,38.0
P00118,V,Equity,18.0
P00118,NVDA,Equity,45.0
P00118,IEF,Bonds,175.0
P00119,ORCL,Equity,59.0
P00119,V,Equity,65.0
P00119,AGG,Bonds,135.0
P00119,TLT,Bonds,141.0
P00119,NVDA,Equity,68.0
P00119,AAPL,Equity,23.0
P00119,COST,Equity,41.0
P00119,CASH,Cash,4813.58
P00120,LQD,Bonds,197.0
P00120,GOOGL,Equity,75.0
P00120,TLT,Bonds,17.0
P00120,PEP,Equity,57.0
P00120,NVDA,Equity,74.0
P00120,INTC,Equity,18.0
P00120,AAPL,Equity,47.0
P00120,COST,Equity,73.0
P00120,META,Equity,7.0
P00121,GOOGL,Equity,57.0
P00121,AGG,Bonds,66.0
P00121,TMO,Equity,74.0
P00121,INTC,Equity,77.0
P00121,CASH,Cash,18913.2
P00121,ADBE,Equity,40.0
P00121,AMZN,Equity,69.0
P00121,BND,Bonds,170.0
P00121,NFLX,Equity,28.0
P00122,MSFT,Equity,67.0
P00122,V,Equity,7.0
P00122,AGG,Bonds,123.0
P00122,CASH,Cash,4985.17
P00122,CRM,Equity,14.0
P00122,NFLX,Equity,10.0
P00123,TMO,Equity,57.0
P00123,HYG,Bonds,74.0
P00123,CASH,Cash,14632.95
P00123,ADBE,Equity,9.0
P00123,KO,Equity,28.0
P00124,AGG,Bonds,112.0
P00124,INTC,Equity,64.0
P00124,CSCO,Equity,28.0
P00124,CASH,Cash,12704.88
P00124,CRM,Equity,71.0
P00124,AMZN,Equity,51.0
P00125,LQD,Bonds,54.0
P00125,ORCL,Equity,6.0
P00125,UNH,Equity,70.0
P00125,INTC,Equity,6.0
P00125,COST,Equity,70.0
P00125,CASH,Cash,10814.27
P00125,BND,Bonds,188.0
P00126,JPM,Equity,64.0
P00126,ORCL,Equity,79.0
P00126,GOOGL,Equity,31.0
P00126,V,Equity,62.0
P00126,TMO,Equity,35.0
P00126,CSCO,Equity,40.0
P00126,HYG,Bonds,129.0
P00126,CASH,Cash,17536.7
P00126,BND,Bonds,196.0
P00127,LQD,Bonds,155.0
P00127,JPM,Equity,36.0
P00127,GOOGL,Equity,36.0
P00127,AGG,Bonds,150.0
P00127,TMO,Equity,22.0
P00127,HYG,Bonds,30.0
P00127,NVDA,Equity,31.0
P00127,COST,Equity,26.0
P00127,CASH,Cash,6278.01
P00127,CRM,Equity,22.0
P00127,KO,Equity,8.0
P00128,MSFT,Equity,6.0
P00128,LQD,Bonds,197.0
P00128,GOOGL,Equity,37.0
P00128,AGG,Bonds,83.0
P00128,PEP,Equity,55.0
P00128,TMO,Equity,21.0
P00128,CSCO,Equity,76.0
P00128,INTC,Equity,63.0
P00128,CASH,Cash,2243.51
P00128,IEF,Bonds,89.0
P00128,AMZN,Equity,70.0
P00128,KO,Equity,75.0
P00129,JPM,Equity,40.0
P00129,GOOGL,Equity,51.0
P00129,V,Equity,17.0
P00129,NVDA,Equity,79.0
P00129,PEP,Equity,22.0
P00129,HYG,Bonds,189.0
P00129,CASH,Cash,13168.11
P00129,BND,Bonds,125.0
P00129,NFLX,Equity,43.0
P00130,ORCL,Equity,22.0
P00130,GOOGL,Equity,18.0
P00130,AGG,Bonds,51.0
P00130,PEP,Equity,18.0
P00130,INTC,Equity,63.0
P00130,CASH,Cash,7327.44
P00131,HD,Equity,9.0
P00131,ORCL,Equity,77.0
P00131,TLT,Bonds,177.0
P00131,UNH,Equity,74.0
P00131,CSCO,Equity,79.0
P00131,AAPL,Equity,18.0
P00131,COST,Equity,34.0
P00131,IEF,Bonds,154.0
P00132,LQD,Bonds,142.0
P00132,NVDA,Equity,16.0
P00132,CSCO,Equity,66.0
P00132,INTC,Equity,21.0
P00132,PEP,Equity,21.0
P00132,HYG,Bonds,112.0
P00132,IEF,Bonds,122.0
P00132,CASH,Cash,11811.68
P00132,AMZN,Equity,11.0
P00132,KO,Equity,70.0
P00133,AGG,Bonds,60.0
P00133,META,Equity,14.0
P00133,PEP,Equity,71.0
P00133,HYG,Bonds,191.0
P00133,COST,Equity,69.0
P00133,CASH,Cash,16285.56
P00133,CRM,Equity,54.0
P00133,INTC,Equity,46.0
P00134,MSFT,Equity,11.0
P00134,UNH,Equity,35.0
P00134,HYG,Bonds,80.0
P00134,NVDA,Equity,24.0
P00134,META,Equity,59.0
P00134,AMZN,Equity,42.0
P00135,JPM,Equity,11.0
P00135,GOOGL,Equity,21.0
P00135,AGG,Bonds,139.0
P00135,UNH,Equity,10.0
P00135,TMO,Equity,68.0
P00135,CASH,Cash,10155.36
P00135,CRM,Equity,41.0
P00135,IEF,Bonds,122.0
P00135,ADBE,Equity,66.0
P00135,BND,Bonds,76.0
P00135,NFLX,Equity,55.0
P00135,KO,Equity,47.0
P00136,MSFT,Equity,25.0
P00136,HD,Equity,70.0
P00136,TLT,Bonds,161.0
P00136,INTC,Equity,54.0
P00136,CSCO,Equity,68.0
P00136,CASH,Cash,17412.24
P00136,ADBE,Equity,58.0
P00136,BND,Bonds,169.0
P00136,NFLX,Equity,57.0
P00137,HD,Equity,56.0
P00137,JPM,Equity,51.0
P00137,AGG,Bonds,153.0
P00137,NVDA,Equity,16.0
P00137,CASH,Cash,17676.98
P00138,LQD,Bonds,175.0
P00138,V,Equity,7.0
P00138,NVDA,Equity,66.0
P00138,TMO,Equity,14.0
P00138,META,Equity,30.0
P00138,AAPL,Equity,60.0
P00138,CASH,Cash,3634.82
P00138,ADBE,Equity,66.0
P00138,BND,Bonds,168.0
P00139,MSFT,Equity,43.0
P00139,LQD,Bonds,11.0
P00139,AGG,Bonds,64.0
P00139,TMO,Equity,51.0
P00139,INTC,Equity,78.0
P00139,AAPL,Equity,52.0
P00139,CASH,Cash,5566.17
P00139,CRM,Equity,52.0
P00139,AMZN,Equity,45.0
P00139,BND,Bonds,158.0
P00140,HD,Equity,13.0
P00140,LQD,Bonds,154.0
P00140,GOOGL,Equity,45.0
P00140,TLT,Bonds,192.0
P00140,TMO,Equity,30.0
P00140,META,Equity,52.0
P00140,PEP,Equity,74.0
P00140,AAPL,Equity,12.0
P00140,AMZN,Equity,75.0
P00140,BND,Bonds,140.0
P00140,KO,Equity,10.0
P00141,JPM,Equity,27.0
P00141,V,Equity,58.0
P00141,AGG,Bonds,22.0
P00141,TLT,Bonds,120.0
P00141,TMO,Equity,30.0
P00141,HYG,Bonds,127.0
P00141,META,Equity,8.0
P00141,COST,Equity,70.0
P00141,AMZN,Equity,78.0
P00141,NFLX,Equity,77.0
P00141,KO,Equity,61.0
P00142,GOOGL,Equity,14.0
P00142,TLT,Bonds,154.0
P00142,INTC,Equity,6.0
P00142,PEP,Equity,6.0
P00142,CASH,Cash,6810.4
P00142,NFLX,Equity,41.0
P00143,LQD,Bonds,156.0
P00143,ORCL,Equity,56.0
P00143,GOOGL,Equity,38.0
P00143,V,Equity,25.0
P00143,TLT,Bonds,199.0
P00143,UNH,Equity,36.0
P00143,NVDA,Equity,38.0
P00143,CSCO,Equity,17.0
P00143,HYG,Bonds,161.0
P00143,AMZN,Equity,57.0
P00144,AGG,Bonds,51.0
P00144,HYG,Bonds,25.0
P00144,INTC,Equity,56.0
P00144,NVDA,Equity,54.0
P00144,COST,Equity,25.0
P00144,CRM,Equity,76.0
P00144,ADBE,Equity,16.0
P00145,MSFT,Equity,37.0
P00145,HD,Equity,75.0
P00145,LQD,Bonds,89.0
P00145,ORCL,Equity,52.0
P00145,AGG,Bonds,85.0
P00145,UNH,Equity,25.0
P00145,PEP,Equity,78.0
P00145,CASH,Cash,8482.01
P00145,CRM,Equity,72.0
P00145,AMZN,Equity,22.0
P00145,BND,Bonds,50.0
P00145,NFLX,Equity,7.0
P00146,LQD,Bonds,133.0
P00146,ORCL,Equity,32.0
P00146,CASH,Cash,17354.99
P00146,CRM,Equity,40.0
P00146,NFLX,Equity,77.0
P00146,KO,Equity,18.0
P00147,LQD,Bonds,175.0
P00147,JPM,Equity,63.0
P00147,INTC,Equity,62.0
P00147,COST,Equity,68.0
P00147,CASH,Cash,15339.97
P00148,MSFT,Equity,51.0
P00148,GOOGL,Equity,14.0
P00148,TLT,Bonds,16.0
P00148,UNH,Equity,74.0
P00148,HYG,Bonds,127.0
P00148,CSCO,Equity,64.0
P00148,COST,Equity,41.0
P00148,CASH,Cash,2787.51
P00148,CRM,Equity,14.0
P00148,IEF,Bonds,140.0
P00148,AMZN,Equity,37.0
P00148,NFLX,Equity,20.0
P00149,HD,Equity,41.0
P00149,LQD,Bonds,22.0
P00149,TMO,Equity,48.0
P00149,HYG,Bonds,61.0
P00149,COST,Equity,64.0
P00149,CASH,Cash,6552.06
P00149,KO,Equity,39.0
P00150,ORCL,Equity,5.0
P00150,CSCO,Equity,10.0
P00150,COST,Equity,34.0
P00150,IEF,Bonds,101.0
P00150,AMZN,Equity,50.0
P00151,HD,Equity,26.0
P00151,AGG,Bonds,142.0
P00151,NVDA,Equity,69.0
P00151,CSCO,Equity,63.0
P00151,INTC,Equity,7.0
P00151,COST,Equity,41.0
P00151,HYG,Bonds,29.0
P00151,CRM,Equity,23.0
P00151,CASH,Cash,19739.92
P00151,AMZN,Equity,15.0
P00151,BND,Bonds,104.0
P00152,HD,Equity,51.0
P00152,AGG,Bonds,143.0
P00152,UNH,Equity,46.0
P00152,NVDA,Equity,5.0
P00152,TMO,Equity,29.0
P00152,HYG,Bonds,108.0
P00152,COST,Equity,11.0
P00152,CASH,Cash,7337.23
P00152,IEF,Bonds,16.0
P00152,AMZN,Equity,10.0
P00152,NFLX,Equity,34.0
P00153,JPM,Equity,14.0
P00153,V,Equity,47.0
P00153,TLT,Bonds,140.0
P00153,HYG,Bonds,162.0
P00153,COST,Equity,20.0
P00153,ADBE,Equity,17.0
P00153,AMZN,Equity,12.0
P00154,MSFT,Equity,52.0
P00154,ORCL,Equity,57.0
P00154,GOOGL,Equity,7.0
P00154,AGG,Bonds,187.0
P00154,INTC,Equity,8.0
P00154,HYG,Bonds,112.0
P00154,CSCO,Equity,58.0
P00154,NVDA,Equity,70.0
P00154,NFLX,Equity,58.0
P00155,MSFT,Equity,65.0
P00155,HD,Equity,30.0
P00155,TLT,Bonds,164.0
P00155,META,Equity,11.0
P00155,CSCO,Equity,72.0
P00155,TMO,Equity,46.0
P00155,INTC,Equity,66.0
P00155,HYG,Bonds,95.0
P00155,CRM,Equity,53.0
P00155,CASH,Cash,10764.85
P00155,BND,Bonds,149.0
P00156,HD,Equity,11.0
P00156,JPM,Equity,9.0
P00156,V,Equity,23.0
P00156,AGG,Bonds,40.0
P00156,PEP,Equity,70.0
P00156,INTC,Equity,21.0
P00156,HYG,Bonds,195.0
P00156,COST,Equity,30.0
P00156,CASH,Cash,4051.3
P00156,ADBE,Equity,64.0
P00156,BND,Bonds,135.0
P00156,KO,Equity,42.0
P00157,MSFT,Equity,46.0
P00157,LQD,Bonds,146.0
P00157,JPM,Equity,22.0
P00157,GOOGL,Equity,79.0
P00157,AGG,Bonds,195.0
P00157,UNH,Equity,53.0
P00157,NVDA,Equity,19.0
P00157,TMO,Equity,56.0
P00157,IEF,Bonds,23.0
P00157,ADBE,Equity,7.0
P00157,NFLX,Equity,24.0
P00158,V,Equity,39.0
P00158,UNH,Equity,70.0
P00158,META,Equity,59.0
P00158,NVDA,Equity,60.0
P00158,CASH,Cash,8797.12
P00158,CRM,Equity,30.0
P00158,IEF,Bonds,80.0
P00158,BND,Bonds,197.0
P00158,NFLX,Equity,8.0
P00159,MSFT,Equity,70.0
P00159,JPM,Equity,48.0
P00159,GOOGL,Equity,37.0
P00159,AGG,Bonds,147.0
P00159,TLT,Bonds,102.0
P00159,TMO,Equity,70.0
P00159,PEP,Equity,72.0
P00159,NVDA,Equity,36.0
P00159,AAPL,Equity,25.0
P00159,COST,Equity,49.0
P00159,IEF,Bonds,183.0
P00159,KO,Equity,20.0
P00160,LQD,Bonds,128.0
P00160,NVDA,Equity,52.0
P00160,CSCO,Equity,59.0
P00160,CASH,Cash,3065.57
P00160,CRM,Equity,58.0
P00160,IEF,Bonds,182.0
P00160,ADBE,Equity,18.0
P00161,JPM,Equity,22.0
P00161,ORCL,Equity,77.0
P00161,HYG,Bonds,44.0
P00161,NVDA,Equity,69.0
P00161,CSCO,Equity,41.0
P00161,CASH,Cash,5321.01
P00162,MSFT,Equity,70.0
P00162,HD,Equity,38.0
P00162,LQD,Bonds,107.0
P00162,GOOGL,Equity,31.0
P00162,V,Equity,49.0
P00162,HYG,Bonds,41.0
P00162,CSCO,Equity,34.0
P00162,CASH,Cash,19403.54
P00162,AMZN,Equity,24.0
P00162,BND,Bonds,134.0
P00162,NFLX,Equity,29.0
P00163,ORCL,Equity,63.0
P00163,HYG,Bonds,34.0
P00163,INTC,Equity,77.0
P00163,AAPL,Equity,39.0
P00163,ADBE,Equity,22.0
P00163,NFLX,Equity,10.0
P00164,HD,Equity,17.0
P00164,LQD,Bonds,108.0
P00164,TLT,Bonds,74.0
P00164,TMO,Equity,67.0
P00164,PEP,Equity,37.0
P00164,META,Equity,23.0
P00164,AAPL,Equity,51.0
P00164,AMZN,Equity,58.0
P00165,ORCL,Equity,17.0
P00165,JPM,Equity,17.0
P00165,INTC,Equity,7.0
P00165,CSCO,Equity,60.0
P00165,HYG,Bonds,136.0
P00165,AAPL,Equity,40.0
P00165,CASH,Cash,16961.32
P00165,IEF,Bonds,163.0
P00165,BND,Bonds,121.0
P00165,NFLX,Equity,70.0
P00166,V,Equity,20.0
P00166,AGG,Bonds,31.0
P00166,PEP,Equity,25.0
P00166,INTC,Equity,9.0
P00166,HYG,Bonds,110.0
P00166,AAPL,Equity,75.0
P00166,CASH,Cash,1267.2
P00166,IEF,Bonds,33.0
P00166,AMZN,Equity,38.0
P00166,NFLX,Equity,75.0
P00167,ORCL,Equity,28.0
P00167,HYG,Bonds,106.0
P00167,META,Equity,8.0
P00167,COST,Equity,16.0
P00167,CASH,Cash,19739.29
P00167,CRM,Equity,77.0
P00167,BND,Bonds,10.0
P00168,MSFT,Equity,76.0
P00168,HD,Equity,52.0
P00168,JPM,Equity,70.0
P00168,TLT,Bonds,96.0
P00168,CRM,Equity,43.0
P00168,IEF,Bonds,102.0
P00168,AMZN,Equity,55.0
P00169,HD,Equity,15.0
P00169,LQD,Bonds,15.0
P00169,CASH,Cash,6504.63
P00169,NFLX,Equity,57.0
P00169,KO,Equity,20.0
P00170,MSFT,Equity,55.0
P00170,HD,Equity,77.0
P00170,LQD,Bonds,27.0
P00170,JPM,Equity,55.0
P00170,AGG,Bonds,94.0
P00170,PEP,Equity,70.0
P00170,NVDA,Equity,18.0
P00170,COST,Equity,56.0
P00170,CASH,Cash,16843.25
P00170,CRM,Equity,75.0
P00170,BND,Bonds,139.0
P00170,NFLX,Equity,42.0
P00171,UNH,Equity,51.0
P00171,PEP,Equity,70.0
P00171,META,Equity,47.0
P00171,INTC,Equity,7.0
P00171,HYG,Bonds,186.0
P00171,CASH,Cash,13945.77
P00171,IEF,Bonds,138.0
P00171,TMO,Equity,21.0
P00171,ADBE,Equity,54.0
P00171,BND,Bonds,84.0
P00171,KO,Equity,53.0
P00172,GOOGL,Equity,12.0
P00172,AGG,Bonds,134.0
P00172,HYG,Bonds,199.0
P00172,CSCO,Equity,8.0
P00172,COST,Equity,78.0
P00172,CASH,Cash,8434.71
P00172,AMZN,Equity,70.0
P00173,ORCL,Equity,63.0
P00173,AGG,Bonds,117.0
P00173,TMO,Equity,60.0
P00173,META,Equity,70.0
P00173,PEP,Equity,35.0
P00173,CASH,Cash,6877.15
P00173,CSCO,Equity,55.0
P00173,CRM,Equity,65.0
P00173,IEF,Bonds,154.0
P00174,MSFT,Equity,64.0
P00174,LQD,Bonds,92.0
P00174,TLT,Bonds,165.0
P00174,PEP,Equity,14.0
P00174,META,Equity,45.0
P00174,NVDA,Equity,5.0
P00174,AAPL,Equity,29.0
P00174,CASH,Cash,7646.0
P00174,AMZN,Equity,34.0
P00174,BND,Bonds,142.0
P00174,KO,Equity,34.0
P00175,MSFT,Equity,38.0
P00175,LQD,Bonds,55.0
P00175,PEP,Equity,32.0
P00175,CSCO,Equity,22.0
P00175,CASH,Cash,1927.32
P00175,KO,Equity,50.0
P00176,LQD,Bonds,136.0
P00176,TLT,Bonds,127.0
P00176,PEP,Equity,39.0
P00176,CSCO,Equity,33.0
P00176,CASH,Cash,17335.01
P00176,CRM,Equity,43.0
P00176,AMZN,Equity,40.0
P00177,LQD,Bonds,14.0
P00177,GOOGL,Equity,30.0
P00177,V,Equity,33.0
P00177,UNH,Equity,34.0
P00177,META,Equity,48.0
P00177,INTC,Equity,45.0
P00177,AAPL,Equity,50.0
P00177,CASH,Cash,15415.22
P00177,IEF,Bonds,164.0
P00177,BND,Bonds,146.0
P00178,HD,Equity,76.0
P00178,JPM,Equity,6.0
P00178,TLT,Bonds,47.0
P00178,INTC,Equity,5.0
P00178,META,Equity,53.0
P00178,CRM,Equity,72.0
P00178,IEF,Bonds,56.0
P00178,ADBE,Equity,74.0
P00178,AMZN,Equity,9.0
P00179,HD,Equity,75.0
P00179,ORCL,Equity,31.0
P00179,V,Equity,12.0
P00179,AGG,Bonds,102.0
P00179,TLT,Bonds,58.0
P00179,GOOGL,Equity,26.0
P00179,PEP,Equity,28.0
P00179,TMO,Equity,65.0
P00179,HYG,Bonds,112.0
P00179,COST,Equity,28.0
P00179,AMZN,Equity,50.0
P00179,NFLX,Equity,58.0
P00180,LQD,Bonds,61.0
P00180,ORCL,Equity,36.0
P00180,V,Equity,14.0
P00180,PEP,Equity,18.0
P00180,HYG,Bonds,139.0
P00180,AAPL,Equity,18.0
P00180,CRM,Equity,44.0
P00180,ADBE,Equity,58.0
P00181,HD,Equity,13.0
P00181,HYG,Bonds,117.0
P00181,CSCO,Equity,24.0
P00181,CASH,Cash,19277.07
P00181,AMZN,Equity,41.0
P00181,BND,Bonds,163.0
P00181,KO,Equity,46.0
P00182,LQD,Bonds,18.0
P00182,ORCL,Equity,52.0
P00182,V,Equity,76.0
P00182,AGG,Bonds,124.0
P00182,NVDA,Equity,66.0
P00182,INTC,Equity,71.0
P00182,CSCO,Equity,22.0
P00182,COST,Equity,20.0
P00182,META,Equity,50.0
P00182,AMZN,Equity,35.0
P00182,BND,Bonds,169.0
P00183,MSFT,Equity,72.0
P00183,GOOGL,Equity,31.0
P00183,AGG,Bonds,55.0
P00183,TLT,Bonds,158.0
P00183,NVDA,Equity,25.0
P00183,CASH,Cash,16540.98
P00183,NFLX,Equity,36.0
P00184,HD,Equity,55.0
P00184,V,Equity,12.0
P00184,AGG,Bonds,128.0
P00184,PEP,Equity,38.0
P00184,CASH,Cash,11938.87
P00184,IEF,Bonds,41.0
P00184,NFLX,Equity,60.0
P00185,HD,Equity,69.0
P00185,LQD,Bonds,51.0
P00185,ORCL,Equity,12.0
P00185,UNH,Equity,6.0
P00185,NVDA,Equity,53.0
P00185,HYG,Bonds,125.0
P00185,CASH,Cash,11160.6
P00185,AMZN,Equity,22.0
P00186,LQD,Bonds,84.0
P00186,NVDA,Equity,49.0
P00186,INTC,Equity,42.0
P00186,META,Equity,79.0
P00186,COST,Equity,15.0
P00186,CASH,Cash,14055.32
P00186,IEF,Bonds,86.0
P00187,LQD,Bonds,91.0
P00187,JPM,Equity,58.0
P00187,UNH,Equity,56.0
P00187,INTC,Equity,79.0
P00187,CASH,Cash,3003.69
P00188,HD,Equity,12.0
P00188,ORCL,Equity,59.0
P00188,V,Equity,48.0
P00188,AGG,Bonds,62.0
P00188,TLT,Bonds,25.0
P00188,AAPL,Equity,11.0
P00188,CASH,Cash,17936.72
P00188,CRM,Equity,19.0
P00188,ADBE,Equity,29.0
P00188,BND,Bonds,53.0
P00188,NFLX,Equity,31.0
P00189,JPM,Equity,10.0
P00189,META,Equity,43.0
P00189,TMO,Equity,10.0
P00189,CASH,Cash,16106.95
P00189,CRM,Equity,22.0
P00189,BND,Bonds,112.0
P00190,LQD,Bonds,177.0
P00190,AGG,Bonds,133.0
P00190,NVDA,Equity,44.0
P00190,PEP,Equity,29.0
P00190,CSCO,Equity,29.0
P00190,COST,Equity,55.0
P00190,CASH,Cash,19885.72
P00190,IEF,Bonds,135.0
P00190,NFLX,Equity,46.0
P00190,KO,Equity,59.0
P00191,MSFT,Equity,39.0
P00191,V,Equity,9.0
P00191,GOOGL,Equity,47.0
P00191,AGG,Bonds,191.0
P00191,UNH,Equity,18.0
P00191,NVDA,Equity,56.0
P00191,CASH,Cash,4418.21
P00191,CRM,Equity,45.0
P00191,IEF,Bonds,28.0
P00191,BND,Bonds,95.0
P00192,HD,Equity,61.0
P00192,LQD,Bonds,76.0
P00192,JPM,Equity,54.0
P00192,V,Equity,64.0
P00192,META,Equity,74.0
P00192,CSCO,Equity,22.0
P00192,INTC,Equity,34.0
P00192,COST,Equity,16.0
P00192,HYG,Bonds,198.0
P00192,CASH,Cash,18576.52
P00192,BND,Bonds,112.0
P00193,HD,Equity,68.0
P00193,JPM,Equity,44.0
P00193,V,Equity,51.0
P00193,AGG,Bonds,26.0
P00193,META,Equity,61.0
P00193,HYG,Bonds,34.0
P00193,CASH,Cash,16608.32
P00193,CRM,Equity,63.0
P00193,IEF,Bonds,144.0
P00193,ADBE,Equity,7.0
P00193,NFLX,Equity,27.0
P00193,KO,Equity,24.0
P00194,GOOGL,Equity,32.0
P00194,AGG,Bonds,26.0
P00194,UNH,Equity,75.0
P00194,NVDA,Equity,46.0
P00194,TMO,Equity,27.0
P00194,PEP,Equity,34.0
P00194,AAPL,Equity,38.0
P00194,META,Equity,50.0
P00194,IEF,Bonds,107.0
P00194,CASH,Cash,18428.14
P00194,BND,Bonds,104.0
P00194,KO,Equity,79.0
P00195,JPM,Equity,68.0
P00195,ORCL,Equity,20.0
P00195,AGG,Bonds,186.0
P00195,PEP,Equity,13.0
P00195,CASH,Cash,16440.27
P00196,LQD,Bonds,82.0
P00196,ORCL,Equity,70.0
P00196,UNH,Equity,70.0
P00196,CSCO,Equity,65.0
P00196,CASH,Cash,15905.59
P00196,CRM,Equity,27.0
P00197,ORCL,Equity,11.0
P00197,GOOGL,Equity,35.0
P00197,AGG,Bonds,42.0
P00197,PEP,Equity,57.0
P00197,CASH,Cash,7248.94
P00197,KO,Equity,78.0
P00198,MSFT,Equity,53.0
P00198,JPM,Equity,66.0
P00198,AGG,Bonds,35.0
P00198,TLT,Bonds,173.0
P00198,INTC,Equity,74.0
P00198,AAPL,Equity,41.0
P00198,IEF,Bonds,125.0
P00198,ADBE,Equity,62.0
P00198,NFLX,Equity,18.0
P00198,KO,Equity,42.0
P00199,HD,Equity,34.0
P00199,LQD,Bonds,37.0
P00199,ORCL,Equity,32.0
P00199,JPM,Equity,10.0
P00199,AGG,Bonds,14.0
P00199,NVDA,Equity,15.0
P00199,META,Equity,77.0
P00199,HYG,Bonds,114.0
P00199,COST,Equity,77.0
P00199,CASH,Cash,8933.71
P00199,ADBE,Equity,28.0
P00199,NFLX,Equity,42.0
P00200,LQD,Bonds,93.0
