portfolio_id,portfolio_name,advisor_name,risk_profile_name,base_currency,created_at
P01292,Client Portfolio 01292,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01293,Client Portfolio 01293,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01294,Client Portfolio 01294,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01295,Client Portfolio 01295,Advisor_20,Aggressive,USD,2026-02-20 16:59:57
P01296,Client Portfolio 01296,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01297,Client Portfolio 01297,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01298,Client Portfolio 01298,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01299,Client Portfolio 01299,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01300,Client Portfolio 01300,Advisor_18,Aggressive,USD,2026-02-20 16:59:57
P01301,Client Portfolio 01301,Advisor_01,Moderate,USD,2026-02-20 16:59:57
P01302,Client Portfolio 01302,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01303,Client Portfolio 01303,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01304,Client Portfolio 01304,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01305,Client Portfolio 01305,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01306,Client Portfolio 01306,Advisor_17,Conservative,USD,2026-02-20 16:59:57
P01307,Client Portfolio 01307,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01308,Client Portfolio 01308,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01309,Client Portfolio 01309,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01310,Client Portfolio 01310,Advisor_08,Aggressive,USD,2026-02-20 16:59:57
P01311,Client Portfolio 01311,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01312,Client Portfolio 01312,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01313,Client Portfolio 01313,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01314,Client Portfolio 01314,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01315,Client Portfolio 01315,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01316,Client Portfolio 01316,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01317,Client Portfolio 01317,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01318,Client Portfolio 01318,Advisor_16,Aggressive,USD,2026-02-20 16:59:57
P01319,Client Portfolio 01319,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01320,Client Portfolio 01320,Advisor_19,Aggressive,USD,2026-02-20 16:59:57
P01321,Client Portfolio 01321,Advisor_04,Aggressive,USD,2026-02-20 16:59:57
P01322,Client Portfolio 01322,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01323,Client Portfolio 01323,Advisor_23,Aggressive,USD,2026-02-20 16:59:57
P01324,Client Portfolio 01324,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01325,Client Portfolio 01325,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01326,Client Portfolio 01326,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01327,Client Portfolio 01327,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01328,Client Portfolio 01328,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01329,Client Portfolio 01329,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01330,Client Portfolio 01330,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01331,Client Portfolio 01331,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01332,Client Portfolio 01332,Advisor_13,Aggressive,USD,2026-02-20 16:59:57
P01333,Client Portfolio 01333,Advisor_10,Conservative,USD,2026-02-20 16:59:57
P01334,Client Portfolio 01334,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01335,Client Portfolio 01335,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01336,Client Portfolio 01336,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01337,Client Portfolio 01337,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01338,Client Portfolio 01338,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01339,Client Portfolio 01339,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01340,Client Portfolio 01340,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01341,Client Portfolio 01341,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01342,Client Portfolio 01342,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01343,Client Portfolio 01343,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01344,Client Portfolio 01344,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01345,Client Portfolio 01345,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01346,Client Portfolio 01346,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01347,Client Portfolio 01347,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01348,Client Portfolio 01348,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01349,Client Portfolio 01349,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01350,Client Portfolio 01350,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01351,Client Portfolio 01351,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01352,Client Portfolio 01352,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01353,Client Portfolio 01353,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01354,Client Portfolio 01354,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01355,Client Portfolio 01355,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01356,Client Portfolio 01356,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01357,Client Portfolio 01357,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01358,Client Portfolio 01358,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01359,Client Portfolio 01359,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01360,Client Portfolio 01360,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01361,Client Portfolio 01361,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01362,Client Portfolio 01362,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01363,Client Portfolio 01363,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01364,Client Portfolio 01364,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01365,Client Portfolio 01365,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01366,Client Portfolio 01366,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01367,Client Portfolio 01367,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01368,Client Portfolio 01368,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01369,Client Portfolio 01369,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01370,Client Portfolio 01370,Advisor_24,Aggressive,USD,2026-02-20 16:59:57
P01371,Client Portfolio 01371,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01372,Client Portfolio 01372,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01373,Client Portfolio 01373,Advisor_06,Conservative,USD,2026-02-20 16:59:57
P01374,Client Portfolio 01374,Advisor_10,Conservative,USD,2026-02-20 16:59:57
P01375,Client Portfolio 01375,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01376,Client Portfolio 01376,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01377,Client Portfolio 01377,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01378,Client Portfolio 01378,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01379,Client Portfolio 01379,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01380,Client Portfolio 01380,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01381,Client Portfolio 01381,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01382,Client Portfolio 01382,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01383,Client Portfolio 01383,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01384,Client Portfolio 01384,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01385,Client Portfolio 01385,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01386,Client Portfolio 01386,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01387,Client Portfolio 01387,Advisor_21,Aggressive,USD,2026-02-20 16:59:57
P01388,Client Portfolio 01388,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01389,Client Portfolio 01389,Advisor_20,Aggressive,USD,2026-02-20 16:59:57
P01390,Client Portfolio 01390,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01391,Client Portfolio 01391,Advisor_06,Aggressive,USD,2026-02-20 16:59:57
P01392,Client Portfolio 01392,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01393,Client Portfolio 01393,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01394,Client Portfolio 01394,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01395,Client Portfolio 01395,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01396,Client Portfolio 01396,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01397,Client Portfolio 01397,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01398,Client Portfolio 01398,Advisor_18,Conservative,USD,2026-02-20 16:59:57
P01399,Client Portfolio 01399,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01400,Client Portfolio 01400,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01401,Client Portfolio 01401,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01402,Client Portfolio 01402,Advisor_10,Aggressive,USD,2026-02-20 16:59:57
P01403,Client Portfolio 01403,Advisor_03,Aggressive,USD,2026-02-20 16:59:57
P01404,Client Portfolio 01404,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01405,Client Portfolio 01405,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01406,Client Portfolio 01406,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01407,Client Portfolio 01407,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01408,Client Portfolio 01408,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01409,Client Portfolio 01409,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01410,Client Portfolio 01410,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01411,Client Portfolio 01411,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01412,Client Portfolio 01412,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01413,Client Portfolio 01413,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01414,Client Portfolio 01414,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01415,Client Portfolio 01415,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01416,Client Portfolio 01416,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01417,Client Portfolio 01417,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01418,Client Portfolio 01418,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01419,Client Portfolio 01419,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01420,Client Portfolio 01420,Advisor_13,Aggressive,USD,2026-02-20 16:59:57
P01421,Client Portfolio 01421,Advisor_11,Aggressive,USD,2026-02-20 16:59:57
P01422,Client Portfolio 01422,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01423,Client Portfolio 01423,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01424,Client Portfolio 01424,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01425,Client Portfolio 01425,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01426,Client Portfolio 01426,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01427,Client Portfolio 01427,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01428,Client Portfolio 01428,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01429,Client Portfolio 01429,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01430,Client Portfolio 01430,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01431,Client Portfolio 01431,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01432,Client Portfolio 01432,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01433,Client Portfolio 01433,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01434,Client Portfolio 01434,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01435,Client Portfolio 01435,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01436,Client Portfolio 01436,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01437,Client Portfolio 01437,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01438,Client Portfolio 01438,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01439,Client Portfolio 01439,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01440,Client Portfolio 01440,Advisor_10,Conservative,USD,2026-02-20 16:59:57
P01441,Client Portfolio 01441,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01442,Client Portfolio 01442,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01443,Client Portfolio 01443,Advisor_22,Aggressive,USD,2026-02-20 16:59:57
P01444,Client Portfolio 01444,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01445,Client Portfolio 01445,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01446,Client Portfolio 01446,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01447,Client Portfolio 01447,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01448,Client Portfolio 01448,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01449,Client Portfolio 01449,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01450,Client Portfolio 01450,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01451,Client Portfolio 01451,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01452,Client Portfolio 01452,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01453,Client Portfolio 01453,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01454,Client Portfolio 01454,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01455,Client Portfolio 01455,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01456,Client Portfolio 01456,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01457,Client Portfolio 01457,Advisor_18,Conservative,USD,2026-02-20 16:59:57
P01458,Client Portfolio 01458,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01459,Client Portfolio 01459,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01460,Client Portfolio 01460,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01461,Client Portfolio 01461,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01462,Client Portfolio 01462,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01463,Client Portfolio 01463,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01464,Client Portfolio 01464,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01465,Client Portfolio 01465,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01466,Client Portfolio 01466,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01467,Client Portfolio 01467,Advisor_10,Aggressive,USD,2026-02-20 16:59:57
P01468,Client Portfolio 01468,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01469,Client Portfolio 01469,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01470,Client Portfolio 01470,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01471,Client Portfolio 01471,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01472,Client Portfolio 01472,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01473,Client Portfolio 01473,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01474,Client Portfolio 01474,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01475,Client Portfolio 01475,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01476,Client Portfolio 01476,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01477,Client Portfolio 01477,Advisor_21,Aggressive,USD,2026-02-20 16:59:57
P01478,Client Portfolio 01478,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01479,Client Portfolio 01479,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01480,Client Portfolio 01480,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01481,Client Portfolio 01481,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01482,Client Portfolio 01482,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01483,Client Portfolio 01483,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01484,Client Portfolio 01484,Advisor_13,Aggressive,USD,2026-02-20 16:59:57
P01485,Client Portfolio 01485,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01486,Client Portfolio 01486,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01487,Client Portfolio 01487,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01488,Client Portfolio 01488,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01489,Client Portfolio 01489,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01490,Client Portfolio 01490,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01491,Client Portfolio 01491,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01492,Client Portfolio 01492,Advisor_18,Conservative,USD,2026-02-20 16:59:57
P01493,Client Portfolio 01493,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01494,Client Portfolio 01494,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01495,Client Portfolio 01495,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01496,Client Portfolio 01496,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01497,Client Portfolio 01497,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01498,Client Portfolio 01498,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01499,Client Portfolio 01499,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01500,Client Portfolio 01500,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01501,Client Portfolio 01501,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01502,Client Portfolio 01502,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01503,Client Portfolio 01503,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01504,Client Portfolio 01504,Advisor_10,Aggressive,USD,2026-02-20 16:59:57
P01505,Client Portfolio 01505,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01506,Client Portfolio 01506,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01507,Client Portfolio 01507,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01508,Client Portfolio 01508,Advisor_04,Moderate,USD,2026-02-20 16:59:57
P01509,Client Portfolio 01509,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01510,Client Portfolio 01510,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01511,Client Portfolio 01511,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01512,Client Portfolio 01512,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01513,Client Portfolio 01513,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01514,Client Portfolio 01514,Advisor_07,Aggressive,USD,2026-02-20 16:59:57
P01515,Client Portfolio 01515,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01516,Client Portfolio 01516,Advisor_18,Conservative,USD,2026-02-20 16:59:57
P01517,Client Portfolio 01517,Advisor_18,Conservative,USD,2026-02-20 16:59:57
P01518,Client Portfolio 01518,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01519,Client Portfolio 01519,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01520,Client Portfolio 01520,Advisor_17,Aggressive,USD,2026-02-20 16:59:57
P01521,Client Portfolio 01521,Advisor_22,Aggressive,USD,2026-02-20 16:59:57
P01522,Client Portfolio 01522,Advisor_05,Aggressive,USD,2026-02-20 16:59:57
P01523,Client Portfolio 01523,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01524,Client Portfolio 01524,Advisor_09,Aggressive,USD,2026-02-20 16:59:57
P01525,Client Portfolio 01525,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01526,Client Portfolio 01526,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01527,Client Portfolio 01527,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01528,Client Portfolio 01528,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01529,Client Portfolio 01529,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01530,Client Portfolio 01530,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01531,Client Portfolio 01531,Advisor_09,Moderate,USD,2026-02-20 16:59:57
P01532,Client Portfolio 01532,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01533,Client Portfolio 01533,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01534,Client Portfolio 01534,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01535,Client Portfolio 01535,Advisor_17,Moderate,USD,2026-02-20 16:59:57
P01536,Client Portfolio 01536,Advisor_23,Aggressive,USD,2026-02-20 16:59:57
P01537,Client Portfolio 01537,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01538,Client Portfolio 01538,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01539,Client Portfolio 01539,Advisor_01,Aggressive,USD,2026-02-20 16:59:57
P01540,Client Portfolio 01540,Advisor_24,Conservative,USD,2026-02-20 16:59:57
P01541,Client Portfolio 01541,Advisor_15,Moderate,USD,2026-02-20 16:59:57
P01542,Client Portfolio 01542,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01543,Client Portfolio 01543,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01544,Client Portfolio 01544,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01545,Client Portfolio 01545,Advisor_14,Aggressive,USD,2026-02-20 16:59:57
P01546,Client Portfolio 01546,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01547,Client Portfolio 01547,Advisor_10,Moderate,USD,2026-02-20 16:59:57
P01548,Client Portfolio 01548,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01549,Client Portfolio 01549,Advisor_16,Moderate,USD,2026-02-20 16:59:57
P01550,Client Portfolio 01550,Advisor_22,Moderate,USD,2026-02-20 16:59:57
P01551,Client Portfolio 01551,Advisor_02,Conservative,USD,2026-02-20 16:59:57
P01552,Client Portfolio 01552,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01553,Client Portfolio 01553,Advisor_06,Moderate,USD,2026-02-20 16:59:57
P01554,Client Portfolio 01554,Advisor_01,Aggressive,USD,2026-02-20 16:59:57
P01555,Client Portfolio 01555,Advisor_14,Conservative,USD,2026-02-20 16:59:57
P01556,Client Portfolio 01556,Advisor_23,Aggressive,USD,2026-02-20 16:59:57
P01557,Client Portfolio 01557,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01558,Client Portfolio 01558,Advisor_09,Conservative,USD,2026-02-20 16:59:57
P01559,Client Portfolio 01559,Advisor_12,Conservative,USD,2026-02-20 16:59:57
P01560,Client Portfolio 01560,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01561,Client Portfolio 01561,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01562,Client Portfolio 01562,Advisor_13,Moderate,USD,2026-02-20 16:59:57
P01563,Client Portfolio 01563,Advisor_24,Moderate,USD,2026-02-20 16:59:57
P01564,Client Portfolio 01564,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01565,Client Portfolio 01565,Advisor_03,Moderate,USD,2026-02-20 16:59:57
P01566,Client Portfolio 01566,Advisor_01,Conservative,USD,2026-02-20 16:59:57
P01567,Client Portfolio 01567,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01568,Client Portfolio 01568,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01569,Client Portfolio 01569,Advisor_15,Conservative,USD,2026-02-20 16:59:57
P01570,Client Portfolio 01570,Advisor_23,Moderate,USD,2026-02-20 16:59:57
P01571,Client Portfolio 01571,Advisor_04,Aggressive,USD,2026-02-20 16:59:57
P01572,Client Portfolio 01572,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01573,Client Portfolio 01573,Advisor_16,Conservative,USD,2026-02-20 16:59:57
P01574,Client Portfolio 01574,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01575,Client Portfolio 01575,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01576,Client Portfolio 01576,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01577,Client Portfolio 01577,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01578,Client Portfolio 01578,Advisor_25,Aggressive,USD,2026-02-20 16:59:57
P01579,Client Portfolio 01579,Advisor_21,Aggressive,USD,2026-02-20 16:59:57
P01580,Client Portfolio 01580,Advisor_05,Conservative,USD,2026-02-20 16:59:57
P01581,Client Portfolio 01581,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01582,Client Portfolio 01582,Advisor_21,Conservative,USD,2026-02-20 16:59:57
P01583,Client Portfolio 01583,Advisor_12,Moderate,USD,2026-02-20 16:59:57
P01584,Client Portfolio 01584,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01585,Client Portfolio 01585,Advisor_14,Moderate,USD,2026-02-20 16:59:57
P01586,Client Portfolio 01586,Advisor_15,Aggressive,USD,2026-02-20 16:59:57
P01587,Client Portfolio 01587,Advisor_03,Aggressive,USD,2026-02-20 16:59:57
P01588,Client Portfolio 01588,Advisor_05,Moderate,USD,2026-02-20 16:59:57
P01589,Client Portfolio 01589,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01590,Client Portfolio 01590,Advisor_12,Aggressive,USD,2026-02-20 16:59:57
P01591,Client Portfolio 01591,Advisor_11,Moderate,USD,2026-02-20 16:59:57
P01592,Client Portfolio 01592,Advisor_08,Conservative,USD,2026-02-20 16:59:57
P01593,Client Portfolio 01593,Advisor_03,Conservative,USD,2026-02-20 16:59:57
P01594,Client Portfolio 01594,Advisor_20,Moderate,USD,2026-02-20 16:59:57
P01595,Client Portfolio 01595,Advisor_20,Conservative,USD,2026-02-20 16:59:57
P01596,Client Portfolio 01596,Advisor_23,Conservative,USD,2026-02-20 16:59:57
P01597,Client Portfolio 01597,Advisor_22,Aggressive,USD,2026-02-20 16:59:57
P01598,Client Portfolio 01598,Advisor_07,Moderate,USD,2026-02-20 16:59:57
P01599,Client Portfolio 01599,Advisor_17,Conservative,USD,2026-02-20 16:59:57
P01600,Client Portfolio 01600,Advisor_13,Conservative,USD,2026-02-20 16:59:57
P01601,Client Portfolio 01601,Advisor_02,Moderate,USD,2026-02-20 16:59:57
P01602,Client Portfolio 01602,Advisor_08,Moderate,USD,2026-02-20 16:59:57
P01603,Client Portfolio 01603,Advisor_04,Conservative,USD,2026-02-20 16:59:57
P01604,Client Portfolio 01604,Advisor_21,Moderate,USD,2026-02-20 16:59:57
P01605,Client Portfolio 01605,Advisor_17,Aggressive,USD,2026-02-20 16:59:57
P01606,Client Portfolio 01606,Advisor_01,Aggressive,USD,2026-02-20 16:59:57
P01607,Client Portfolio 01607,Advisor_11,Conservative,USD,2026-02-20 16:59:57
P01608,Client Portfolio 01608,Advisor_19,Moderate,USD,2026-02-20 16:59:57
P01609,Client Portfolio 01609,Advisor_18,Moderate,USD,2026-02-20 16:59:57
P01610,Client Portfolio 01610,Advisor_25,Moderate,USD,2026-02-20 16:59:57
P01611,Client Portfolio 01611,Advisor_25,Conservative,USD,2026-02-20 16:59:57
P01612,Client Portfolio 01612,Advisor_19,Conservative,USD,2026-02-20 16:59:57
P01613,Client Portfolio 01613,Advisor_09,Conservative,USD,2026-02-20 16:59:57
P01614,Client Portfolio 01614,Advisor_02,Aggressive,USD,2026-02-20 16:59:57
